"County","Date","Cases","Deaths"
"Westmoreland",2020-03-21,4,0
"Westmoreland",2020-03-22,4,0
"Westmoreland",2020-03-23,6,0
"Westmoreland",2020-03-24,11,0
"Westmoreland",2020-03-25,16,0
"Westmoreland",2020-03-26,24,0
"Westmoreland",2020-03-27,30,0
"Westmoreland",2020-03-28,41,0
"Westmoreland",2020-03-29,47,0
"Westmoreland",2020-03-30,55,0
"Westmoreland",2020-03-31,61,0
"Westmoreland",2020-04-01,72,0
"Westmoreland",2020-04-02,84,0
"Westmoreland",2020-04-03,110,0
"Westmoreland",2020-04-04,135,0
"Westmoreland",2020-04-05,147,0
"Westmoreland",2020-04-06,157,0
"Westmoreland",2020-04-07,177,0
"Westmoreland",2020-04-08,183,1
"Westmoreland",2020-04-09,190,1
"Westmoreland",2020-04-10,202,5
"Westmoreland",2020-04-11,218,6
"Wyoming",2020-03-05,0,0
"Wyoming",2020-03-06,0,0
"Wyoming",2020-03-07,0,0
"Wyoming",2020-03-08,0,0
"Wyoming",2020-03-09,0,0
"Wyoming",2020-03-10,0,0
"Wyoming",2020-03-11,0,0
"Wyoming",2020-03-12,0,0
"Wyoming",2020-03-13,0,0
"Wyoming",2020-03-14,0,0
"Wyoming",2020-03-15,0,0
"Wyoming",2020-03-16,0,0
"Wyoming",2020-03-17,0,0
"Wyoming",2020-03-18,0,0
"Wyoming",2020-03-19,0,0
"Wyoming",2020-03-20,0,0
"Wyoming",2020-03-21,0,0
"Wyoming",2020-03-22,0,0
"Wyoming",2020-03-23,0,0
"Wyoming",2020-03-24,0,0
"Wyoming",2020-03-25,0,0
"Wyoming",2020-03-26,0,0
"Wyoming",2020-03-27,0,0
"Wyoming",2020-03-28,0,0
"Wyoming",2020-03-29,0,0
"Wyoming",2020-03-30,0,0
"Wyoming",2020-03-31,0,0
"Wyoming",2020-04-01,0,0
"Wyoming",2020-04-02,1,0
"Wyoming",2020-04-03,2,0
"Wyoming",2020-04-04,5,0
"Wyoming",2020-04-05,5,0
"Wyoming",2020-04-06,5,0
"Wyoming",2020-04-07,5,0
"Wyoming",2020-04-08,5,0
"Wyoming",2020-04-09,6,0
"Wyoming",2020-04-10,6,0
"Wyoming",2020-04-11,8,0
"York",2020-03-05,0,0
"York",2020-03-06,0,0
"York",2020-03-07,0,0
"York",2020-03-08,0,0
"York",2020-03-09,0,0
"York",2020-03-10,0,0
"York",2020-03-11,0,0
"York",2020-03-12,0,0
"York",2020-03-13,0,0
"York",2020-03-14,0,0
"York",2020-03-15,0,0
"York",2020-03-16,0,0
"York",2020-03-17,0,0
"York",2020-03-18,2,0
"York",2020-03-19,2,0
"York",2020-03-20,6,0
"York",2020-03-21,9,0
"York",2020-03-22,10,0
"York",2020-03-23,10,0
"York",2020-03-24,18,0
"York",2020-03-25,20,0
"York",2020-03-26,21,0
"York",2020-03-27,29,0
"York",2020-03-28,37,0
"York",2020-03-29,43,0
"York",2020-03-30,54,0
"York",2020-03-31,66,0
"York",2020-04-01,79,0
"York",2020-04-02,102,1
"York",2020-04-03,121,1
"York",2020-04-04,144,1
"York",2020-04-05,171,1
"York",2020-04-06,189,1
"York",2020-04-07,218,2
"York",2020-04-08,233,2
"York",2020-04-09,250,3
"York",2020-04-10,283,3
"York",2020-04-11,293,3
